order_item_id,order_id,product_id,quantity,unit_price,total_price
ITEMLL6P7CZZJWPS,ORDVI7619KRWVV0,PRDI9AMQO1K9QXR,1,23091.0,23091.0
ITEMWXIKU7JCND2T,ORDVI7619KRWVV0,PRDBBN9L4SIIGH8,3,17564.0,52692.0
ITEMI2YZVRLDOULF,ORDCB1W2OGSR4M7,PRDMVRPONTJXVHS,1,36056.0,36056.0
ITEM4XQFMT01W56C,ORD3OQ8CERR6RVQ,PRD29VERRR1TLDF,1,15721.0,15721.0
ITEML5OQPH82G6OB,ORD3OQ8CERR6RVQ,PRDNN0IV2SM4KZJ,1,46263.0,46263.0
ITEMO86GKM2SY5ZQ,ORD3OQ8CERR6RVQ,PRD67YYS1B58MUK,1,766.0,766.0
ITEMQ156IZ6SXVDI,ORD3OQ8CERR6RVQ,PRDMW08WXGLDYFH,1,36307.0,36307.0
ITEMPMXC3S0PRTSN,ORD5XYM8I2T6J2X,PRD181U3EPF4DJF,2,26296.0,52592.0
ITEMC4SJZF45BE6V,ORD5XYM8I2T6J2X,PRD5WB2LHE3C0A2,2,41888.0,83776.0
ITEMSLGQOA83YOGI,ORD5XYM8I2T6J2X,PRDJ05EIZ649LG2,3,38177.0,114531.0
ITEMX5ZLX55OYC6C,ORD5XYM8I2T6J2X,PRDJKCJUFFVIUR9,3,9952.0,29856.0
ITEM2P36M7ORW21M,ORD2XYANN68HVY2,PRDLSD52TYPIGKD,1,13050.0,13050.0
ITEM6RV2X9A7V7I0,ORDUTGTHWI6DJCI,PRDJ702OFVBQINJ,2,40443.0,80886.0
ITEMDN35PTQP824S,ORDUTGTHWI6DJCI,PRDB6S9JPE1JUWF,2,48680.0,97360.0
ITEMMAVZO7VSI1O2,ORDC0IIM05X7IFY,PRDT0QTTDA9Q4B4,3,47966.0,143898.0
ITEMM83EUE0SK2KT,ORDC0IIM05X7IFY,PRD5T600BXKLUT7,2,41744.0,83488.0
ITEMINMU1U9RIYAY,ORDC0IIM05X7IFY,PRDTPO7TLCHJ2Q5,3,16768.0,50304.0
ITEMAJ805YV38T5X,ORDC0IIM05X7IFY,PRDCIS3YTRV29WA,2,8438.0,16876.0
ITEMGLN7NII7Y197,ORDODPAYN0C8CQ7,PRDLJJPT8STSSMU,2,41433.0,82866.0
ITEMV995JMTUEIY6,ORDODPAYN0C8CQ7,PRDOX33AS0Z1KT2,2,17327.0,34654.0
ITEMRJSSPS2LWVLE,ORDODPAYN0C8CQ7,PRDNUZ8MBXYBJZS,3,24993.0,74979.0
ITEM1JX1OQXB1TZ3,ORDODPAYN0C8CQ7,PRDM9VY9WBUY4UI,1,34005.0,34005.0
ITEM375GT1UIU2MS,ORDBRIP4RI9KVB0,PRDTOVQ7PI8W0H7,2,14389.0,28778.0
ITEMGYHH5KXUGLGZ,ORDBRIP4RI9KVB0,PRDEWXAW98KVGQ7,3,8538.0,25614.0
ITEMZ0MZ4W7FLCME,ORDKVCWDUYEIPV9,PRD84OARZRE8LHZ,1,43033.0,43033.0
ITEMD870X3Y7SZAE,ORDKVCWDUYEIPV9,PRDR8JGEKE5RCAW,1,24738.0,24738.0
ITEMLU7MZ3RIH1YC,ORDKVCWDUYEIPV9,PRD1OQ6AHWYOPNV,3,12782.0,38346.0
ITEMV72OKXLN71Q0,ORDQIGR69TZA6FI,PRDI9AMQO1K9QXR,2,23091.0,46182.0
ITEMPKMTH9JWTVYM,ORDQIGR69TZA6FI,PRD0PGFPQAQD6X5,3,22311.0,66933.0
ITEMEMYFL66OHNQX,ORDQIGR69TZA6FI,PRD9SQI6G8S9TMX,2,41583.0,83166.0
ITEMA304F076AWII,ORD63YJ1HF9D5R3,PRD972ZK4WK2XQM,1,25375.0,25375.0
ITEMHE6PMK11PUKR,ORD4WJJT7SWVFLC,PRD7KENH1LGWS9J,2,4526.0,9052.0
ITEMWP57JSJ1HUHB,ORDKIII8E2ZUBF0,PRDUS6L7SCQFVG2,3,41489.0,124467.0
ITEM1DNUTNSB42UI,ORDKIII8E2ZUBF0,PRDADLTHMJ0SW45,1,39672.0,39672.0
ITEMD69MN95Z9RWH,ORDVXVJRPVKM9Y9,PRD1OQ6AHWYOPNV,1,12782.0,12782.0
ITEMELEH6JLC9SKK,ORDVXVJRPVKM9Y9,PRD0Z75CBINYC6M,3,17312.0,51936.0
ITEMQQGSI52KTZPV,ORDZ83CZGAYG8OY,PRD5ZS28158TIO6,3,8227.0,24681.0
ITEM7ATGDL77PCWJ,ORDL8E38PKZ0X3C,PRDNMB3ODGQ1Y1I,1,49898.0,49898.0
ITEMZFQUIYVO5S9Y,ORDL8E38PKZ0X3C,PRD7KENH1LGWS9J,3,4526.0,13578.0
ITEMT1FFK40EWD4O,ORDL8E38PKZ0X3C,PRD42OHJKVQT2IB,3,39249.0,117747.0
ITEM83BR5UBZOT98,ORDYLTIENWEYEKY,PRDN0AVUO99MEAZ,2,27401.0,54802.0
ITEMWDEJI27W1CQZ,ORD80JM3FLWK60R,PRDDMDL8J69D2D9,1,43600.0,43600.0
ITEM2ZUHUPWI80I3,ORD80JM3FLWK60R,PRDMVJ3GQO2UXUS,3,18607.0,55821.0
ITEMT145YV4H6FBP,ORD80JM3FLWK60R,PRD4A1LJRX455PQ,3,35916.0,107748.0
ITEM0XUYUND4N1OM,ORDIY7HKL41LU40,PRDRI1D8TU2IMZS,1,19666.0,19666.0
ITEM5GBKCDTJ5CT3,ORDZL08QJUVY5LS,PRDRO618C671K37,2,18415.0,36830.0
ITEMD0DFEYSL8JCP,ORDWOOYV5S3SRO2,PRD9XLSM3ST0DD7,1,3797.0,3797.0
ITEMI5LFFJC2E3GM,ORDWOOYV5S3SRO2,PRD5IP7FMJ1H87P,2,29585.0,59170.0
ITEMA0OR5303SSJU,ORDWOOYV5S3SRO2,PRDRI1D8TU2IMZS,2,19666.0,39332.0
ITEM6CI1HAMWTTBL,ORDIXAE5K4UM3BD,PRD7MR40YKCTIXM,3,44335.0,133005.0
ITEMEBJU65TLZFZZ,ORDIXAE5K4UM3BD,PRDQ4YWQHLNY2ZL,2,8013.0,16026.0
ITEMRJL53FP4WVK8,ORDIXAE5K4UM3BD,PRDZ82V5SBUR40U,2,32379.0,64758.0
ITEMH16Q4PN9U740,ORDIXAE5K4UM3BD,PRDU4IALAULK9XK,3,33903.0,101709.0
ITEMKFGH4WKR7NW6,ORD5WQJWTX0PDIK,PRDSAL6GA74B5KP,2,44786.0,89572.0
ITEMV7DBDI2Z1GY3,ORD8NI5QAJF0XNM,PRD11AD18CSJH2C,3,35501.0,106503.0
ITEMICK28ECYZNYM,ORD8NI5QAJF0XNM,PRDE7NMBG7U7KQD,1,9756.0,9756.0
ITEMDTXEO0KHBN32,ORD8NI5QAJF0XNM,PRD7FPFLDSKHLXH,3,45069.0,135207.0
ITEM9ANX31YCFAQK,ORD5M57YD4NLPU6,PRDT9JC4QRH051G,1,16364.0,16364.0
ITEM5XPLC69ZT0SC,ORD5M57YD4NLPU6,PRDWTY5BWI124YN,2,7524.0,15048.0
ITEMAQVLGB7RBVAZ,ORD5M57YD4NLPU6,PRDESYTVY5AB407,1,34988.0,34988.0
ITEMD3CXAA9Z8JUR,ORD5M57YD4NLPU6,PRD6FI5S8UMN2QN,2,21397.0,42794.0
ITEMBSGUYRP99JVJ,ORDWN0RR4CPHZAG,PRDPXPZEJX18YU1,3,34047.0,102141.0
ITEMF2PCRTFEL285,ORDD5PU1CTTX331,PRD2SK1XRDA2X1Z,1,49913.0,49913.0
ITEMNZRJUO3J94QC,ORDD5PU1CTTX331,PRDYHHSXEONOXS3,3,30250.0,90750.0
ITEMA6N2G4DG1IVD,ORD6JXDWU5DFTZW,PRDTQG66P88Z8ZX,1,48766.0,48766.0
ITEMQVCEZSR1S2LO,ORD6JXDWU5DFTZW,PRDJ49IBQQOFETR,3,1491.0,4473.0
ITEMNZQKIZNXBH45,ORD6JXDWU5DFTZW,PRD1YZK0LRTTLM4,2,34384.0,68768.0
ITEMY18DARB3Z78I,ORD6JXDWU5DFTZW,PRDH7AGEZ7ZKUAK,3,49704.0,149112.0
ITEMMLGG0NISNDUK,ORDP9PWMFT70ZT7,PRDKTDOG85G56FW,2,47243.0,94486.0
ITEMPC961UTDR092,ORD6NYYEJNCJQB7,PRDDT3ONQSU65A0,3,39570.0,118710.0
ITEM49FXLKIQ6J60,ORD6NYYEJNCJQB7,PRDJ0P6JZFYZ220,2,18280.0,36560.0
ITEMSDO1E6ES9K5F,ORD6NYYEJNCJQB7,PRD6BS9WKAMJ1AR,2,2886.0,5772.0
ITEMQRYEFDX60EWU,ORD6NYYEJNCJQB7,PRDQIKTN3IYUYCV,3,43797.0,131391.0
ITEMW7OSA69OMCHM,ORDFE7H7T0WYD33,PRDF8DX8WIIHNBI,3,40410.0,121230.0
ITEMZ90E51PS2ZID,ORDWFTAZ3BF89IE,PRD19QQ1D7SYXS3,1,17191.0,17191.0
ITEMMEJ2R0QU3KIJ,ORDA8700J7XATWW,PRDH119L56YJDA3,2,17182.0,34364.0
ITEMJ0QV81QXGQFN,ORDA8700J7XATWW,PRDNKQX54CIC83S,3,17187.0,51561.0
ITEMKYW46MQCTNLK,ORDA8700J7XATWW,PRDZISYA1IUEXDY,2,13529.0,27058.0
ITEMDWZZQX55IQMR,ORDA8700J7XATWW,PRDRI1D8TU2IMZS,3,19666.0,58998.0
ITEM7HX8JBQI7MMD,ORD0FO9UJUI395J,PRDUEWF59W21B9H,1,40049.0,40049.0
ITEM4EJ26XGLI2X6,ORD0FO9UJUI395J,PRDQOLGKPW3CXLM,3,46195.0,138585.0
ITEM4VE9LGEBVCTA,ORD3WPJTV6EHGIX,PRDUEWF59W21B9H,2,40049.0,80098.0
ITEMMC5T4Y444BSM,ORD3WPJTV6EHGIX,PRDAO0NVYVXNVWK,1,8683.0,8683.0
ITEMDHLFA7IGXUIH,ORD3WPJTV6EHGIX,PRDY30G05QFQXT5,3,5273.0,15819.0
ITEM7EZ9QR7VV9B1,ORD3WPJTV6EHGIX,PRDOTS95169TB5M,3,10590.0,31770.0
ITEM5QT8Z652GGVY,ORDUDW6W62RW8VS,PRDQHIAU5S8AB5P,2,693.0,1386.0
ITEMDEVYZZXS82EW,ORDUDW6W62RW8VS,PRDT18J0PQNZRD9,2,43772.0,87544.0
ITEMZS62VK9FOVYU,ORDUDW6W62RW8VS,PRDCZGWE1HUKDNG,2,5589.0,11178.0
ITEMIV2229YO7ZAX,ORDCTNQPCANHNEK,PRD6RKG6Y3WYFKO,3,35704.0,107112.0
ITEM3KI1VNWLY0XQ,ORDVMNHMJWX6WXD,PRDOV4QL6ZEA6GK,3,10106.0,30318.0
ITEMFD895RR0NT22,ORDVMNHMJWX6WXD,PRDR3AMF2U9IHAL,3,3445.0,10335.0
ITEMDXM1S23F1P0R,ORDVMNHMJWX6WXD,PRD3QOAGEIUI7WS,1,5871.0,5871.0
ITEM7EZXOF7AMHTL,ORDVMNHMJWX6WXD,PRDAPQ7OCJCZPS7,3,9445.0,28335.0
ITEM3RQKIXTMLRQJ,ORDB5T25O55UK19,PRD93P7LEOAAM4X,3,13708.0,41124.0
ITEMFXNRE3QP7UF0,ORDFII9Y268XN6K,PRD4A1LJRX455PQ,2,35916.0,71832.0
ITEMJDNMP0LEPJ71,ORDFII9Y268XN6K,PRDGZSZT0LQNZ36,2,7560.0,15120.0
ITEMT8HMVFTY096Y,ORDZXC3VI1M07FD,PRDLB659O23DSVB,1,5518.0,5518.0
ITEM2STEY0ACG9CP,ORDZXC3VI1M07FD,PRD7HGKEG26RPXB,2,16266.0,32532.0
ITEMMB0TYP7FXVCI,ORDZXC3VI1M07FD,PRD0RV4LQ6KE2XZ,1,14786.0,14786.0
ITEMIN06BH0MAU78,ORDZXC3VI1M07FD,PRDBVQ5BPEKJHC8,1,43034.0,43034.0
ITEMO0WFJR39Z9IR,ORDM0PH7GDC78XK,PRDOXZ8B1YKRPC4,2,49449.0,98898.0
ITEMT7UKX06UQX9I,ORDM0PH7GDC78XK,PRDCIS3YTRV29WA,1,8438.0,8438.0
ITEMX0A109VH0M4T,ORDM0PH7GDC78XK,PRDRMN7Y7ER1UZG,2,46553.0,93106.0
ITEM8FW4PKRGGXKS,ORDFIHORP08V0BJ,PRD1RITGNK39Z14,3,36154.0,108462.0
ITEMZBVPANNUCLTJ,ORDFIHORP08V0BJ,PRDYHHSXEONOXS3,2,30250.0,60500.0
ITEMQIBFXQGDK0I0,ORDFIHORP08V0BJ,PRDFLO2OYZSSPQK,1,16709.0,16709.0
ITEMK3NTVVH549YW,ORDFIHORP08V0BJ,PRD87VWYPD6XDYS,2,4449.0,8898.0
ITEMQTI32X897IAH,ORDUK00NZE2T3UF,PRDOX33AS0Z1KT2,2,17327.0,34654.0
ITEMSTU1SLE49ZOP,ORDJRO6T04JEETC,PRDHUEYL6SUSEBL,3,14194.0,42582.0
ITEMWH4LO41YIJIV,ORDJ051OR77UC83,PRDKNPQRWRORE3B,3,21875.0,65625.0
ITEMLL9Z6PI71BMC,ORDIYIT6D7W520C,PRD149MF6CND4IE,3,21340.0,64020.0
ITEMY8IZ5R9GABRF,ORDIYIT6D7W520C,PRDP5EEFLG08VLD,1,8666.0,8666.0
ITEMHX725FEC3WQK,ORDIYIT6D7W520C,PRDR5FAAC5JZTO9,2,9044.0,18088.0
ITEM9SM526SJVF4G,ORD83ASDF523PW1,PRDTIO6K3GTT4YN,1,49932.0,49932.0
ITEMGLEK9FMJ444J,ORD83ASDF523PW1,PRD4BB2R6NDU12M,1,36879.0,36879.0
ITEMHTAPDK301SBB,ORD14V3BY8GXB1L,PRDO0IV11QNCQEW,3,20662.0,61986.0
ITEMS9D4S2WQBLY9,ORD14V3BY8GXB1L,PRDXB1NKQG43WPW,1,49234.0,49234.0
ITEMYXVYR3LSS0PI,ORD14V3BY8GXB1L,PRDX40805YQSAON,1,11354.0,11354.0
ITEMKVMT768MGY6N,ORD8R8LMSUJY5R3,PRDR3AMF2U9IHAL,1,3445.0,3445.0
ITEMGXDSF4Y8PWCE,ORD8R8LMSUJY5R3,PRDX40805YQSAON,3,11354.0,34062.0
ITEM6HYX2VAM3WOL,ORD9YI6VZDL70V1,PRD7S863Q97LXL7,1,45770.0,45770.0
ITEM3R45CJ4FRQZN,ORD9YI6VZDL70V1,PRDI2XAEXB3EUX7,1,1837.0,1837.0
ITEMVOUXABMGTFZ2,ORDSRY1VTUOP6O9,PRDZJUAX19ZTYC4,3,16822.0,50466.0
ITEM39G63J307SVM,ORDSRY1VTUOP6O9,PRDIHHBEGRYWOBY,1,1860.0,1860.0
ITEMRJRBOTB944XS,ORDSRY1VTUOP6O9,PRDZPX4N31Y1IOY,2,9405.0,18810.0
ITEMUOVLR4FHPVC4,ORDNRRCLSD4YGGD,PRD4RKB9L5TTE9R,1,2237.0,2237.0
ITEM3MF2HACZB66Y,ORDUNW91T0BA273,PRDO20E61T8H87G,2,8387.0,16774.0
ITEM64IF6IW712XM,ORDUNW91T0BA273,PRD5YX80G9HKUC7,1,7305.0,7305.0
ITEM8MVD5N4WORUR,ORDUNW91T0BA273,PRDEWXAW98KVGQ7,2,8538.0,17076.0
ITEMM9AAC54FKTZ2,ORDF6IA1MU5FD7T,PRD6PQFP01IFKDC,2,38936.0,77872.0
ITEMF0P9OQDWDIN6,ORDIK3OS7SB6LYK,PRDSAL6GA74B5KP,2,44786.0,89572.0
ITEM4ENBR0J54ZBD,ORDVI9Y0LECXV6L,PRDMBSAS0E4GM0N,1,7156.0,7156.0
ITEMAWJ26R34Q1BV,ORDPARBYJ66LJM5,PRDLMBLH7Z7QDB4,3,29716.0,89148.0
ITEM0OV6ZFOA6PBB,ORDPARBYJ66LJM5,PRDT4F2T6VDKMD7,2,25846.0,51692.0
ITEM53GXNYZKE2NG,ORDPARBYJ66LJM5,PRDMVRPONTJXVHS,2,36056.0,72112.0
ITEMV5YQTKGZ38G6,ORDDMD7XRYJMEIC,PRDS4KWZ95HO2AZ,2,23246.0,46492.0
ITEMUPHYG6MVY2L1,ORDDEJR71NDB0MG,PRDN64IEWN5VBXJ,2,32275.0,64550.0
ITEM4TFKSG8M2717,ORDDEJR71NDB0MG,PRDVV8DDJRBUVP5,1,30344.0,30344.0
ITEMV609BYRV6DAF,ORDDEJR71NDB0MG,PRD1OQ6AHWYOPNV,1,12782.0,12782.0
ITEMRHHT7LMQQ5GG,ORDEHOE02EY5C4I,PRDJ3KZZXV73YZV,3,1225.0,3675.0
ITEMQWOHI00MPAX0,ORDEHOE02EY5C4I,PRD2HQMIAP4FTA2,3,7302.0,21906.0
ITEMNSFPWRHHMO95,ORDEHOE02EY5C4I,PRD9AESVM63W5PB,2,28811.0,57622.0
ITEMBQU8UJT1SC8B,ORDEHOE02EY5C4I,PRD6IJYB7YYRDHF,2,4268.0,8536.0
ITEMUBVBIYNZQ4XB,ORDZ141NN4BNLZU,PRD9BIJFO1ULTQO,2,18272.0,36544.0
ITEM49IU26AZ4TSZ,ORDZ141NN4BNLZU,PRDB6S9JPE1JUWF,1,48680.0,48680.0
ITEMC0TFAWNOKLZB,ORDZ141NN4BNLZU,PRDCD7D3KKMNVM3,2,16265.0,32530.0
ITEMXX9H98NWK475,ORDZ141NN4BNLZU,PRD2XX6WNE2R11W,2,23298.0,46596.0
ITEM2GL04CTSF74P,ORDFX5I3EJ3WZBX,PRDQQDB0OQ5FVY0,3,18095.0,54285.0
ITEM3Z0EITEY45KE,ORDFX5I3EJ3WZBX,PRDK3U67XYPXQ4B,3,10763.0,32289.0
ITEMUEGQV4ANL5H7,ORDFX5I3EJ3WZBX,PRD3C2EAF0Z5S8H,1,36318.0,36318.0
ITEMZ5PHIJY30RJJ,ORDFX5I3EJ3WZBX,PRDMHPG0GCTYMLP,1,22559.0,22559.0
ITEM2GQ5B6V9FJ5L,ORDP3U30BTCNFG2,PRD0880AUF55OCH,3,45051.0,135153.0
ITEMWOLMCZ06LSN9,ORDP3U30BTCNFG2,PRDMVRPONTJXVHS,3,36056.0,108168.0
ITEMOQXS78BYVTQ9,ORDP3U30BTCNFG2,PRDB4XRTKX7E7A5,2,36739.0,73478.0
ITEMH5CHPAJB8SHP,ORDP3U30BTCNFG2,PRD7RRSWAPI4S45,2,47636.0,95272.0
ITEMQBHG9MVNTDO0,ORD4VSNL5ZT7QLB,PRD8B9ZY1E5FTE3,1,4527.0,4527.0
ITEMZZ6W35QJWAQS,ORD4VSNL5ZT7QLB,PRD3N8N2XI2SPQH,2,37618.0,75236.0
ITEM26BQNF0UH3TQ,ORD4VSNL5ZT7QLB,PRDMHPG0GCTYMLP,1,22559.0,22559.0
ITEM1U4S6KL9IQ5K,ORD4VSNL5ZT7QLB,PRDFLO2OYZSSPQK,3,16709.0,50127.0
ITEMIBI7LSQO2LOO,ORD5P11VZ2KBNJE,PRD44TQRR1212JD,1,6777.0,6777.0
ITEMWPKDX6RAVSZO,ORD5P11VZ2KBNJE,PRDZ82V5SBUR40U,3,32379.0,97137.0
ITEM95O6LOL4NX91,ORD5P11VZ2KBNJE,PRDUEM6BGUVI57B,1,7568.0,7568.0
ITEMAFL8QLP8C0D9,ORD5P11VZ2KBNJE,PRDAQRFURC42Q7D,1,10874.0,10874.0
ITEMEYUSJZGIWCHU,ORDSQUUVUUAHXG3,PRDW8J20NA1CAKR,1,34019.0,34019.0
ITEM8V6W9J1YB8A3,ORDSQUUVUUAHXG3,PRDW2I92SPIZK7F,1,40698.0,40698.0
ITEMY6J6ZHDFFAGF,ORDSQUUVUUAHXG3,PRDBBN9L4SIIGH8,2,17564.0,35128.0
ITEMLDZ9150Y3YMR,ORDDCN8P33DKJ0E,PRDGEYUF6FJLZCM,1,37113.0,37113.0
ITEMAELLRBDHNIBD,ORDDCN8P33DKJ0E,PRDI9AMQO1K9QXR,1,23091.0,23091.0
ITEM6SR3I0QHQ6IT,ORDAU4ZTWRQ6PQ6,PRD3YPVXEH8A61T,3,37220.0,111660.0
ITEMMYZNN0A2S6RT,ORDAU4ZTWRQ6PQ6,PRDTAGDI0NOVA58,1,11521.0,11521.0
ITEM13P0EH1IRRP3,ORDZE9FCNC3GX9E,PRD4JUY9E1HAF7V,3,158.0,474.0
ITEMXS5BUUMLAHNV,ORDZE9FCNC3GX9E,PRDA26K9PS96N49,3,34872.0,104616.0
ITEMF01O4A9X2EAS,ORDZE9FCNC3GX9E,PRDEQ6KMIKETDVK,3,11063.0,33189.0
ITEMO46T8292SC07,ORDXXR366M1UZXS,PRDJWTY5A4B7G71,1,20753.0,20753.0
ITEMZJWZQPZRLMPN,ORDXXR366M1UZXS,PRDMVJ3GQO2UXUS,3,18607.0,55821.0
ITEMG9H7D8PP75Y3,ORDSV1YUSZSNREK,PRDYV76LM82J9P0,3,46546.0,139638.0
ITEMV98AX0W9QB3D,ORDSV1YUSZSNREK,PRDHUC63BEKJ1XM,2,48092.0,96184.0
ITEMBOTT9Q2WLVP4,ORDSV1YUSZSNREK,PRDAYAP8CXVO3LE,2,33003.0,66006.0
ITEMU5KQTGWAS114,ORDSV1YUSZSNREK,PRD71JC8RRN7UEG,3,32755.0,98265.0
ITEMLILFMLBLV1FL,ORDSOHHNQ48DKR8,PRD23D5GBQMIQ5T,1,5939.0,5939.0
ITEMP630KYPFK46C,ORDSOHHNQ48DKR8,PRDV5FT4Q0IB7SO,3,4351.0,13053.0
ITEMADJ53DMZVXK4,ORDTUMYKMVN4OWF,PRDA6KBFQM3KGA5,3,25054.0,75162.0
ITEMAUYDO9ZILDUD,ORDTUMYKMVN4OWF,PRDHUEYL6SUSEBL,3,14194.0,42582.0
ITEMTXR4VP6QBCDS,ORDTUMYKMVN4OWF,PRDKUSCMRVF0U5R,3,48305.0,144915.0
ITEMBR6FXF61UM7V,ORDS9SBAOASXTO5,PRD4ALE670X75Z7,2,6211.0,12422.0
ITEMK7QQ5XUM227D,ORDS9SBAOASXTO5,PRDR8JGEKE5RCAW,3,24738.0,74214.0
ITEMTC72DOLF3MBE,ORDS9SBAOASXTO5,PRDDHIXODVYLD7X,2,9862.0,19724.0
ITEM9RPNASGQ69B3,ORD1FPEL42NOTR6,PRDEXY1OC1URLRD,3,6910.0,20730.0
ITEMYVE2RBIG9YMC,ORD1FPEL42NOTR6,PRDE6TC6Z5HN1V5,1,9892.0,9892.0
ITEM8T4CXZUC56A3,ORD1FPEL42NOTR6,PRDCIS3YTRV29WA,3,8438.0,25314.0
ITEM9C0HCC6HFZ38,ORDURJKTGXGBX6P,PRDN0CU6IF87APN,3,48970.0,146910.0
ITEMH1XRRCB5WBUY,ORDJY3RPZEYUA75,PRDKTDOG85G56FW,1,47243.0,47243.0
ITEMM29OY1QD547E,ORDJY3RPZEYUA75,PRD8T3HUIOCOIGH,3,12000.0,36000.0
ITEMOG6DS61BO5L3,ORDV0X1G6U6CPXV,PRDD6E3Y6UCBT3H,1,47564.0,47564.0
ITEMGAW5GLISR1Z7,ORDV0X1G6U6CPXV,PRDD9N1P3USEVTR,2,19646.0,39292.0
ITEM1Q0Q2HXXVCHX,ORDV0X1G6U6CPXV,PRDPGOGF0T6ANBA,2,3200.0,6400.0
ITEM67LIDQV8DG36,ORDV0X1G6U6CPXV,PRDEANCUO7IB21W,1,16510.0,16510.0
ITEMPAD9VUW58VJP,ORD784NFEUZFGBR,PRDU9IB5X0BKYE1,1,16968.0,16968.0
ITEM35S0HOPJYT5V,ORD784NFEUZFGBR,PRDXPESJJUJD9E7,2,48743.0,97486.0
ITEM4N07O0FS2VVE,ORD7P74BOPGNMS1,PRDSAHO10I6G8KR,1,39277.0,39277.0
ITEMKLUMFSZWUHV9,ORD7P74BOPGNMS1,PRDP1X3RL8KGK9N,3,2343.0,7029.0
ITEMNNH7J93UAS69,ORD7P74BOPGNMS1,PRDOX33AS0Z1KT2,2,17327.0,34654.0
ITEM8AILWVX922LP,ORDCE19IM9SBHGZ,PRD9BIJFO1ULTQO,2,18272.0,36544.0
ITEMY5OXL2EJJ5LZ,ORDCE19IM9SBHGZ,PRDE6TC6Z5HN1V5,2,9892.0,19784.0
ITEMZ8ST3UN6EUQT,ORDOL36VJ2X6OX4,PRD35N3ZJW8X6ZN,2,3422.0,6844.0
ITEM42KSD2Y926PT,ORDOL36VJ2X6OX4,PRD44TQRR1212JD,2,6777.0,13554.0
ITEMJ6D9PNVU3T9R,ORDHNBMQ91J9GFH,PRDATT28S7JW7SO,2,24961.0,49922.0
ITEMMZ2ERI6L3ZA1,ORDHNBMQ91J9GFH,PRDSDOGLC6C0B01,1,46478.0,46478.0
ITEMOMPC461JT59R,ORDHGZ9D7P8BQLH,PRDH7AGEZ7ZKUAK,2,49704.0,99408.0
ITEM4WBINOLUQC6Z,ORDHGZ9D7P8BQLH,PRD5AL1FKMYG2JD,2,11627.0,23254.0
ITEMUWPR8DMDGDNA,ORDHGZ9D7P8BQLH,PRD4SK07E2JTD5T,1,35908.0,35908.0
ITEMLWYFFHF91E11,ORDHGZ9D7P8BQLH,PRDY0JY2MJTJMK6,3,48919.0,146757.0
ITEMZ4J0PX3SXNYB,ORDZ6LJV89FZZVL,PRDZW74HV56FVM5,2,35605.0,71210.0
ITEMRYQM81AYY811,ORDALQL8PSKS7FE,PRD7ZCDBW83M17L,1,23921.0,23921.0
ITEMHWN9G8XNM0SX,ORDALQL8PSKS7FE,PRDTIXB4SAK5C5V,3,7053.0,21159.0
ITEMNL14HUXY1M8Z,ORDCEROAKJ0MTSB,PRDELBKKF1BTNR2,1,32220.0,32220.0
ITEMTBQIOJL86O7Z,ORDCEROAKJ0MTSB,PRD8HJ6M6L8IMYX,2,33439.0,66878.0
ITEMADFGJROWH2MM,ORD7UYRQB7AI6XN,PRDCZGWE1HUKDNG,1,5589.0,5589.0
ITEMEKD545GCBEMY,ORD7UYRQB7AI6XN,PRD2SK1XRDA2X1Z,2,49913.0,99826.0
ITEMTSI29M5HYZYI,ORD7UYRQB7AI6XN,PRDQ87NKXZYTZAC,1,35732.0,35732.0
ITEMCPPQPPQGVU23,ORD015YF3DGLY6I,PRD0YW9TICV434O,1,9292.0,9292.0
ITEMG5NTDWE8UHA1,ORD015YF3DGLY6I,PRDUX7XGYDZ3EPR,2,31546.0,63092.0
ITEM4X5V12YJ9FET,ORD015YF3DGLY6I,PRD3YPVXEH8A61T,1,37220.0,37220.0
ITEMA1XSIV6Z3LZB,ORDDYCRZJGXST6T,PRD4PHB0BT5MAV8,3,44156.0,132468.0
ITEM1CQ0K6PZSXKD,ORDDYCRZJGXST6T,PRDV76AFISC0BPA,3,27557.0,82671.0
ITEM0ZF7PJWUV6YD,ORDDYCRZJGXST6T,PRDKK21FAJG0VH2,2,46920.0,93840.0
ITEMQKBP0WGW4NTJ,ORD82E0ZC3YMDHD,PRDS4KWZ95HO2AZ,1,23246.0,23246.0
ITEMK0JRCJ89QNZR,ORD82E0ZC3YMDHD,PRDEPGMMHVGY3ZI,2,38445.0,76890.0
ITEMWEGLU38H0C01,ORD82E0ZC3YMDHD,PRDDAOZFXQ1V5O2,3,17455.0,52365.0
ITEMCRW4D83PSUJB,ORD5K5HW6TH2ZI9,PRDJXHVXBWBH21X,1,4545.0,4545.0
ITEMCR15ZB2MMLSG,ORD5K5HW6TH2ZI9,PRD11AD18CSJH2C,1,35501.0,35501.0
ITEMLAT4KKI35V9V,ORD5K5HW6TH2ZI9,PRDSAHO10I6G8KR,1,39277.0,39277.0
ITEMMTQDIQHZIID6,ORD5K5HW6TH2ZI9,PRDP5EEFLG08VLD,1,8666.0,8666.0
ITEM2V97N2FPDGVE,ORDJ3ZSDDUWKVLO,PRDEDEFK80W53VS,3,48346.0,145038.0
ITEM8K0SZNNVL439,ORDJ3ZSDDUWKVLO,PRDR98EVPYQI57G,3,9802.0,29406.0
